Id,metric_alias_w_I2XA5WclURxLyFoHuFdWd_0_0,metric_alias_w_I2XA5WclURxLyFoHuFdWd_0_1
StatusCode,Complete,Complete
Messages,,
Full label,us-east-1:AWS/EC2 InstanceId:i-01479d7360522665e CPUUtilization Average 300,us-east-1:AWS/EC2 InstanceId:i-0125c77cb7bd8eef2 CPUUtilization Average 300
Label,i-01479d7360522665e (mysql-server),i-0125c77cb7bd8eef2 (sysbench-client)
2026/01/13 10:50:00,0.1106666672111111,0.8066482784823854
2026/01/13 10:55:00,0.09999966748331321,0.6800087224731505
2026/01/13 11:00:00,0.10966661174572467,0.1933338333416668
2026/01/13 11:05:00,0.09633175067637786,0.35000044445185197
2026/01/13 11:10:00,0.09966639497527403,0.1433333333333333
2026/01/13 11:15:00,0.10300303413780738,0.10666666666666665
2026/01/13 11:20:00,0.10633362293907027,0.22333333333333333
2026/01/13 11:25:00,39.260282684376065,41.08333333333333
2026/01/13 11:30:00,22.608015355223056,17.62671783437316
2026/01/13 11:35:00,29.951667580023447,31.756967338353785
2026/01/13 11:40:00,9.164332806037104,13.090217170310245
2026/01/13 11:45:00,13.737743430495765,11.076666777794447
2026/01/13 11:50:00,0.10533275063064018,4.239968556714806
2026/01/13 11:55:00,0.09866647287323675,5.416633278341657
2026/01/13 12:00:00,0.10899941727915871,2.983325389124993
2026/01/13 12:05:00,0.09799878410860167,3.709983611434255
2026/01/13 12:10:00,0.1086681951571441,0.10666644444814803
2026/01/13 12:15:00,0.09766449517877665,0.06333361111574079
2026/01/13 12:20:00,0.10866902237260431,0.10999955560925807
2026/01/13 12:25:00,0.09933321198870992,0.28666488893518466
2026/01/13 12:30:00,0.10199999999999998,0.1466671666861112
2026/01/13 12:35:00,0.10233111710302534,3.7200192225685234
2026/01/13 12:40:00,0.10266748943907841,6.083333500676852
2026/01/13 12:45:00,0.10133296148675167,3.4299999999999997
2026/01/13 12:50:00,0.10200033988786192,4.723333889401852
2026/01/13 12:55:00,0.09700134508241406,4.040017000800005
2026/01/13 13:00:00,0.10466516725334811,1.8366747226138913
2026/01/13 13:05:00,0.10366795591295867,2.349992278963887
2026/01/13 13:10:00,0.09933412817118276,1.6933401667805577
2026/01/13 13:15:00,0.0983340834513898,5.279949445287022
2026/01/13 13:20:00,0.09966527865147036,4.25000544498889
2026/01/13 13:25:00,0.09600101688750265,0.09333311113148166
2026/01/13 13:30:00,0.10028049985543333,0.11333355555925931
2026/01/13 13:35:00,0.10638691552756538,0.06999955556851836
2026/01/13 13:40:00,0.1026681005144517,0.07000050001574082
2026/01/13 13:45:00,0.09933433923991372,0.09333288890740726
2026/01/13 13:50:00,0.10199998923723017,0.050000277782407454
2026/01/13 13:55:00,0.09633298933260316,0.06333305556018506
2026/01/13 14:00:00,0.11366537243933916,0.08666650001203693
2026/01/13 14:05:00,0.09699876716109761,0.06000016666944448
2026/01/13 14:10:00,0.10133470025279545,0.050000055560185164
2026/01/13 14:15:00,0.09666745081364506,0.07333355555925929
2026/01/13 14:20:00,0.10799768361728301,1.8733252779490719
2026/01/13 14:25:00,0.10300155066748731,6.290020555898154
2026/01/13 14:30:00,0.09899922286203885,4.5166506695592545
2026/01/13 14:35:00,0.0969980784514735,3.81
2026/01/13 14:40:00,0.10100228358029324,4.663316834641636
2026/01/13 14:45:00,0.0979977006916565,1.9399856669055517
2026/01/13 14:50:00,0.10300093377281247,2.4366585556907383
2026/01/13 14:55:00,0.09533290027668197,1.5566722228518652
2026/01/13 15:00:00,0.10133373337703708,4.510009611271299
2026/01/13 15:05:00,0.08700172784472504,6.0033390569083345
2026/01/13 15:10:00,0.09966401722545158,0.17999983334166658
2026/01/13 15:15:00,0.09333502790565487,0.07333316667685179
2026/01/13 15:20:00,0.09299935565906985,0.05666694444907413
2026/01/13 15:25:00,0.09033412837898118,0.05999999999999996
2026/01/13 15:30:00,0.10466514707851278,0.06666622222962951
2026/01/13 15:35:00,0.09800034485483133,0.05666688889259264
2026/01/13 15:40:00,0.11466502813709248,0.09333266667777758
2026/01/13 15:45:00,0.12299845645833103,0.15
2026/01/13 15:50:00,0.11100240636715548,0.24666500019443655
2026/01/13 15:55:00,0.09999822257774874,0.19333455557592621
2026/01/13 16:00:00,0.1080006448951643,0.09999994445648146
2026/01/13 16:05:00,0.10000233383889286,0.08666622222962946
2026/01/13 16:10:00,0.10299940005110889,0.07333338889351848
2026/01/13 16:15:00,0.10266668352528019,0.0633335000101852
2026/01/13 16:20:00,0.09733363912360424,0.10666644444814806
2026/01/13 16:25:00,0.08533350018592997,1.426677055919447
2026/01/13 16:30:00,0.09699965072619318,5.37001750393065
2026/01/13 16:35:00,0.09566772288704174,4.656666666666666
2026/01/13 16:40:00,0.09399973376499911,3.4266512790545995
2026/01/13 16:45:00,0.970028501127806,4.566650334638858
2026/01/13 16:50:00,0.11800137806017874,2.0833302224425916
2026/01/13 16:55:00,0.2079991848240959,6.336741057315761
2026/01/13 17:00:00,0.17900305127537608,1.679991889024072
2026/01/13 17:05:00,0.17133426826632844,2.2966723892620386
2026/01/13 17:10:00,0.1806616913478952,2.816667056186111
2026/01/13 17:15:00,0.16933710599569948,1.2033195558111074
2026/01/13 17:20:00,0.172666551910091,4.083335722262037
2026/01/13 17:25:00,0.17133138990647445,1.1666960010778122
2026/01/13 17:30:00,3.595952863454083,7.2499987222620375
2026/01/13 17:35:00,26.368598263572665,26.83333472224537
2026/01/13 17:40:00,34.039604765685546,25.059999999999995
2026/01/13 17:45:00,17.129670750476443,18.903332888896294
2026/01/13 17:50:00,0.1743329454153651,0.22666527787129395
2026/01/13 17:55:00,22.251545496859,20.99
2026/01/13 18:00:00,15.567308564007073,14.370000166684259
2026/01/13 18:05:00,34.67858951789459,17.83612186199582
2026/01/13 18:10:00,0.8999955292522538,1.653350445250021
2026/01/13 18:15:00,35.003750255103725,30.423545616250987
2026/01/13 18:20:00,20.20972575229043,10.223333333333333
2026/01/13 18:25:00,17.208616834000523,6.743333333333332
2026/01/13 18:30:00,16.991,8.896665611495369
2026/01/13 18:35:00,99.99899988331973,46.16348522475375
2026/01/13 18:40:00,83.8297805910523,37.32317922479071
2026/01/13 18:45:00,56.44000016265555,33.893189835724954
2026/01/13 18:50:00,73.71769623297412,43.08680889610374
2026/01/13 18:55:00,37.210982468225595,17.070148726689858
2026/01/13 19:00:00,55.597665489026284,20.4632656723332
2026/01/13 19:05:00,36.511361624275196,12.776734445574093
2026/01/13 19:10:00,94.94066654998639,56.17999999999999
2026/01/13 19:15:00,99.99833329999834,57.87000245089073
2026/01/13 19:20:00,5.060333333333334,2.180000444451852
2026/01/13 19:25:00,0.16767016800060314,0.11666666666666663
2026/01/13 19:30:00,0.17033078399744694,0.10333333333333332
2026/01/13 19:35:00,0.16866432328980369,0.11999999999999997
2026/01/13 19:40:00,7.99942114730712,4.063333333333333
2026/01/13 19:45:00,99.99466721103852,36.55333333333333
2026/01/13 19:50:00,93.08699015996311,33.83646334349949
2026/01/13 19:55:00,25.86374782425657,12.026608889892577
2026/01/13 20:00:00,39.07465937284092,17.680058502978717
2026/01/13 20:05:00,24.610847244667163,8.160005057582408
2026/01/13 20:10:00,34.04609320143915,8.86666661208611
2026/01/13 20:15:00,25.685312097944387,6.356679167456486
2026/01/13 20:20:00,41.131350034889394,12.15997022271851
2026/01/13 20:25:00,90.4271964062474,46.26333333333333
2026/01/13 20:30:00,14.748961394255028,7.776792891038921
2026/01/13 20:35:00,0.1703371847353302,0.3033320556398144
2026/01/13 20:40:00,37.32038801027862,14.743472130963307
2026/01/13 20:45:00,99.99566666666666,31.32666274674483
2026/01/13 20:50:00,68.03107035375623,20.593331947930558
2026/01/13 20:55:00,23.339412710263208,9.089992788301853
2026/01/13 21:00:00,25.207334508169588,9.610001502145371
2026/01/13 21:05:00,16.148819563189672,3.3300045004638905
2026/01/13 21:10:00,22.396466354635606,4.883300669372214
2026/01/13 21:15:00,13.68018718655114,3.086683389167597
2026/01/13 21:20:00,23.023503721238747,4.990016722500931
2026/01/13 21:25:00,20.934503759870818,4.83
2026/01/13 21:30:00,0.1746620456769348,0.10999983334722215
2026/01/13 21:35:00,0.17699933991878727,0.11333333333333331
2026/01/13 21:40:00,0.17533776813672702,0.16666672223611106
2026/01/13 21:45:00,0.16866588980147865,0.11333377781481564
2026/01/13 21:50:00,0.17199597355375532,0.11333333333333331
2026/01/13 21:55:00,0.17333555570371356,0.10999999999999995
2026/01/13 22:00:00,0.1929995074208709,0.10999999999999996
2026/01/13 22:05:00,0.7029910076464201,0.09999999999999998
2026/01/13 22:10:00,0.17333001746466667,0.10333333333333332
2026/01/13 22:15:00,0.1703333173657937,0.3499999999999999
2026/01/13 22:20:00,0.1723339558677784,0.21666666666666665
2026/01/13 22:25:00,0.17133307867261444,0.14999999999999997
2026/01/13 22:30:00,0.18000066978669343,0.31999999999999995
2026/01/13 22:35:00,0.17233660064190437,0.10999999999999996
2026/01/13 22:40:00,0.1709964339773717,0.4033288334083321
